restaurant_id,score,inspection_date
1438,94,20140813
1438,86,20140108
1438,79,20130410
1438,94,20120725
1442,90,20140908
1442,90,20130118
1442,84,20120427
1444,92,20141106
1444,92,20140205
1444,100,20130718
1444,98,20121012
1444,98,20120206
1452,88,20141008
1452,88,20140205
1452,82,20130712
1452,87,20120510
1454,92,20140521
1454,98,20130711
1454,100,20120502
1458,81,20140611
1458,72,20131227
1458,77,20130628
1458,80,20130111
1458,87,20120322
1465,92,20141027
1465,96,20140424
1465,94,20130516
1465,90,20121016
1465,96,20120227
1466,98,20140327
1466,100,20130308
1466,100,20120503
1469,100,20140326
1469,96,20130809
1469,96,20120521
1473,81,20130326
1473,86,20120412
1482,96,20140730
1482,88,20131108
1482,93,20130215
1482,100,20120614
1486,100,20140606
1486,94,20131127
1486,92,20130322
1486,100,20120921
1487,100,20140605
1487,92,20130614
1487,100,20130122
1487,94,20120503
1490,76,20140507
1490,79,20131211
1490,83,20121213
1490,96,20120201
1491,90,20141103
1491,96,20131010
1491,80,20130423
1491,87,20120522
1493,96,20140520
1493,98,20130926
1493,85,20130103
1493,94,20120625
1496,89,20141114
1496,100,20140129
1496,100,20130513
1496,96,20120927
1503,100,20150122
1503,91,20140710
1503,98,20131113
1503,85,20120907
1505,96,20140829
1505,92,20140206
1505,96,20130719
1505,96,20120928
1505,96,20120229
1508,92,20140603
1508,82,20131118
1508,88,20130131
1509,89,20140225
1509,82,20130108
1509,92,20120229
1511,94,20140807
1511,94,20140103
1511,94,20130502
1511,100,20121016
1511,98,20120424
1515,98,20140914
1515,98,20140408
1515,100,20130824
1515,96,20130405
1515,96,20121015
1515,96,20120920
1515,96,20120413
1516,93,20141025
1516,90,20140408
1516,94,20130405
1516,96,20121015
1516,88,20120920
1516,98,20120413
1517,100,20140408
1517,90,20130824
1517,92,20130405
1517,96,20121015
1517,100,20120920
1517,85,20120413
1520,100,20140304
1520,100,20130520
1520,100,20130205
1520,100,20120628
1526,92,20140912
1526,92,20131223
1526,92,20130314
1526,88,20120321
1527,92,20140430
1527,92,20131114
1527,92,20130301
1529,88,20140305
1529,100,20130422
1529,100,20120921
1529,96,20120419
1532,84,20140416
1532,89,20130916
1532,85,20130114
1532,87,20120525
1534,94,20140311
1534,92,20130118
1534,81,20120327
1542,83,20150108
1542,76,20131213
1542,90,20120914
1544,100,20141124
1544,98,20140612
1544,98,20131118
1544,100,20121018
1544,100,20120417
1549,96,20140121
1549,96,20130226
1549,96,20120327
1554,83,20140609
1554,80,20131219
1554,92,20130412
1554,90,20120905
1554,67,20120327
1555,100,20130919
1555,100,20120723
1561,86,20140404
1561,78,20120608
1564,100,20140122
1564,94,20130314
1564,100,20120515
1565,88,20141205
1565,87,20131025
1565,88,20130227
1565,96,20120307
1566,81,20140205
1566,90,20130604
1566,86,20120418
1567,73,20141021
1567,79,20131119
1567,74,20130424
1567,74,20120910
1567,75,20120229
1568,85,20150126
1568,96,20140529
1568,92,20131030
1568,92,20130308
1568,96,20120222
1571,80,20140908
1571,94,20130327
1571,92,20120606
1579,90,20140312
1579,94,20130923
1579,92,20130125
1582,85,20141022
1582,96,20140310
1582,100,20130612
1582,100,20120320
1583,70,20140311
1583,90,20130905
1583,83,20130123
1584,89,20140415
1584,88,20130916
1584,68,20130424
1584,88,20120402
1585,90,20140612
1585,94,20131115
1585,90,20130115
1585,86,20120702
1594,93,20130820
1594,80,20121011
1594,81,20120223
1595,84,20140618
1595,71,20131009
1595,77,20121029
1596,86,20140429
1596,83,20130827
1596,92,20120907
1598,98,20140519
1598,96,20131021
1598,96,20130226
1598,98,20120719
1604,87,20140204
1604,83,20130802
1604,83,20130124
1604,73,20120717
1607,96,20140820
1607,94,20140204
1607,92,20130705
1607,94,20120619
1608,90,20150121
1608,94,20140429
1608,88,20130919
1608,94,20130109
1608,100,20120522
1609,92,20140429
1609,90,20130923
1609,81,20130408
1609,88,20120822
1613,93,20140620
1613,100,20131211
1613,100,20130212
1613,79,20120928
1613,96,20120131
1614,96,20140926
1614,100,20131010
1614,100,20130412
1614,96,20121002
1614,100,20120403
1614,100,20120214
1615,96,20140916
1615,98,20140314
1615,100,20130628
1615,100,20130115
1615,100,20120508
1616,86,20140819
1616,89,20130409
1616,96,20120502
1617,90,20140425
1617,78,20121226
1617,90,20120305
1619,100,20140123
1619,100,20130729
1619,94,20130114
1619,100,20120808
1619,100,20120221
1623,91,20140811
1623,92,20140210
1623,100,20130129
1623,93,20120524
1626,94,20140716
1626,90,20140107
1626,100,20121106
1626,91,20120514
1631,84,20140820
1631,88,20140204
1631,83,20130627
1631,88,20121031
1632,96,20140820
1632,98,20140325
1632,96,20130808
1632,100,20121213
1632,98,20120523
1635,90,20140529
1635,87,20130930
1635,79,20121211
1636,96,20140924
1636,98,20130404
1636,93,20120301
1641,98,20141117
1641,96,20140402
1641,96,20130812
1641,96,20130115
1641,85,20120627
1649,96,20140421
1649,100,20130625
1649,98,20121116
1649,96,20120430
1652,93,20140410
1652,100,20131024
1652,100,20130319
1652,100,20120831
1652,100,20120223
1664,94,20140423
1664,96,20130724
1664,98,20130227
1664,96,20120824
1664,100,20120224
1667,90,20140211
1667,81,20130501
1667,72,20120924
1668,100,20140626
1668,100,20130802
1668,91,20121030
1668,100,20120307
1671,92,20140604
1671,96,20131202
1671,96,20130501
1671,83,20121004
1672,94,20140328
1672,87,20130315
1672,92,20120518
1673,100,20131016
1673,100,20130307
1673,91,20120606
1674,80,20140205
1674,87,20130905
1674,84,20130524
1674,86,20121001
1677,86,20140609
1677,96,20131106
1677,98,20121217
1677,73,20120525
1685,94,20150123
1685,91,20140514
1685,92,20131113
1685,94,20130130
1685,87,20120808
1687,79,20131223
1687,67,20121108
1687,84,20120217
1692,98,20140731
1692,87,20140320
1692,98,20130722
1692,91,20121217
1692,100,20120403
1699,100,20131211
1699,96,20130320
1700,86,20140904
1700,90,20140218
1700,85,20130509
1702,81,20140617
1702,73,20130417
1702,78,20120228
1703,94,20140701
1703,96,20140203
1703,96,20130730
1703,94,20121025
1703,92,20120409
1708,94,20140311
1708,94,20130611
1708,90,20121117
1708,100,20120307
1710,83,20140516
1710,79,20130913
1710,94,20130110
1710,98,20120327
1712,94,20141121
1712,90,20140522
1712,85,20140128
1712,90,20130627
1712,96,20120724
1712,94,20120329
1718,86,20140715
1718,80,20140122
1718,82,20130723
1718,73,20130424
1718,73,20120904
1724,87,20140505
1724,92,20131017
1724,82,20130517
1724,90,20120515
1726,98,20140624
1726,100,20131213
1726,100,20130327
1726,100,20120608
1727,86,20140611
1727,81,20130627
1727,89,20120615
1734,94,20140616
1734,94,20131105
1734,96,20130430
1734,96,20120910
1734,94,20120206
1741,85,20140521
1741,84,20130604
1741,85,20130122
1741,80,20120524
1742,100,20120926
1742,100,20120312
1747,88,20141204
1747,90,20140325
1747,87,20130819
1747,93,20121204
1747,98,20120425
1750,61,20130416
1750,85,20120410
1753,88,20150112
1753,90,20140304
1753,85,20130813
1753,87,20121017
1753,90,20120206
1754,85,20140324
1754,62,20130709
1754,82,20120607
1757,73,20141210
1757,92,20140424
1757,87,20131106
1757,90,20130125
1757,85,20120723
1764,94,20140306
1764,98,20121220
1764,92,20120301
1765,92,20140423
1765,100,20130905
1765,100,20130114
1765,96,20120607
1768,92,20141114
1768,98,20140307
1768,98,20130918
1768,84,20121227
1768,87,20120525
1775,64,20140917
1775,88,20140210
1775,87,20130806
1775,70,20130107
1775,76,20120523
1777,92,20140325
1777,87,20131008
1777,87,20130220
1777,91,20120711
1777,94,20120131
1778,94,20140505
1778,90,20131010
1778,86,20130502
1778,94,20120725
1784,90,20150113
1784,96,20140319
1784,92,20130619
1784,92,20120620
1785,98,20131219
1785,92,20130410
1785,90,20120814
1788,81,20150126
1788,78,20131125
1788,83,20120613
1791,94,20141110
1791,94,20140314
1791,90,20121022
1791,94,20120209
1792,98,20140416
1792,94,20130906
1792,96,20130131
1792,83,20120529
1796,77,20140708
1796,92,20140114
1796,87,20130415
1796,100,20120822
1796,71,20120305
1797,84,20131126
1797,73,20130102
1797,86,20120202
1798,94,20141104
1798,98,20140224
1798,100,20130731
1798,100,20120525
1800,92,20140516
1800,96,20130523
1800,83,20121009
1810,94,20141016
1810,90,20140318
1810,92,20130304
1810,100,20120531
1811,96,20140819
1811,98,20140318
1811,89,20130530
1811,91,20120914
1811,100,20120202
1813,96,20140528
1813,92,20130812
1813,96,20121126
1813,94,20120312
1814,100,20140630
1814,100,20140124
1814,100,20130509
1814,87,20120921
1814,92,20120130
1815,96,20140625
1815,96,20140124
1815,96,20130509
1815,92,20120921
1815,100,20120130
1822,84,20140228
1822,91,20130315
1822,96,20120601
1823,96,20140505
1823,98,20130607
1823,87,20121205
1829,90,20140902
1829,81,20130816
1829,92,20121023
1829,98,20120306
1830,81,20140604
1830,78,20131114
1830,88,20130219
1830,88,20120509
1831,100,20140808
1831,81,20140219
1831,83,20130219
1831,96,20120403
1832,83,20140826
1832,77,20140114
1832,100,20121105
1832,100,20120425
1833,68,20150128
1833,69,20140626
1833,65,20140206
1833,75,20130904
1833,65,20130109
1833,86,20120302
1836,89,20140625
1836,89,20130124
1836,86,20120402
1837,88,20140731
1837,83,20140122
1837,96,20121217
1837,92,20120403
1843,75,20140108
1843,76,20130117
1843,68,20120321
1844,90,20150105
1844,98,20130228
1844,92,20120731
1850,84,20140627
1850,85,20130131
1850,90,20120518
1852,88,20141106
1852,98,20140220
1852,90,20130702
1852,92,20120619
1854,86,20141006
1854,85,20140304
1854,98,20130319
1854,96,20120719
1856,89,20140604
1856,93,20131021
1856,100,20121016
1865,98,20140319
1865,86,20130828
1865,96,20121228
1865,96,20120210
1866,90,20140911
1866,94,20140226
1866,100,20130307
1866,100,20120601
1867,89,20140819
1867,94,20140210
1867,100,20130314
1867,100,20120524
1870,94,20140729
1870,80,20140114
1870,96,20121114
1870,94,20120403
1873,83,20140724
1873,71,20131210
1873,88,20130321
1873,90,20120425
1880,89,20140410
1880,74,20131105
1880,94,20120320
1882,93,20141023
1882,94,20140416
1882,96,20131016
1882,92,20130423
1882,96,20121115
1882,98,20120430
1884,100,20141103
1884,96,20140430
1884,98,20131115
1884,100,20130607
1884,100,20121226
1884,100,20120615
1892,94,20140607
1892,88,20130924
1892,92,20121130
1892,100,20120319
1894,96,20140425
1894,92,20130307
1894,89,20121129
1894,96,20120223
1896,90,20141125
1896,90,20140528
1896,100,20140211
1896,100,20130607
1896,96,20130107
1896,98,20120619
1898,100,20140723
1898,98,20140424
1898,94,20130326
1898,98,20120905
1898,96,20120214
1900,92,20141002
1900,100,20140115
1900,88,20130123
1900,96,20120529
1903,96,20140419
1903,94,20121213
1906,92,20140516
1906,90,20130522
1906,87,20121120
1906,92,20120328
1912,57,20141229
1912,87,20140514
1912,72,20131113
1912,83,20130506
1912,90,20121029
1912,83,20120412
1916,98,20140418
1916,100,20130330
1916,96,20120210
1921,82,20140813
1921,89,20140310
1921,87,20130701
1921,92,20120822
1921,83,20120213
1922,92,20140815
1922,92,20140204
1922,90,20121211
1922,96,20120306
1924,90,20140401
1924,94,20130507
1924,92,20120214
1926,92,20140218
1926,92,20130322
1926,100,20120816
1927,100,20140514
1927,100,20131217
1927,100,20130521
1927,100,20130108
1928,96,20140318
1928,96,20130328
1928,94,20120228
1930,76,20140416
1930,90,20131010
1930,89,20130319
1930,88,20120725
1931,86,20140402
1931,75,20130718
1931,76,20121001
1932,90,20140114
1932,90,20120529
1936,92,20140919
1936,94,20140307
1936,98,20130820
1936,98,20130213
1936,84,20120808
1936,92,20120213
1939,96,20141205
1939,92,20140603
1939,98,20130613
1939,92,20121220
1939,100,20120411
1942,91,20141105
1942,76,20130808
1942,72,20121127
1942,92,20120524
1947,84,20140509
1947,80,20130924
1947,85,20120905
1949,77,20141118
1949,81,20140305
1949,81,20130619
1949,90,20121102
1950,80,20140623
1950,79,20130625
1950,56,20120717
1952,92,20140804
1952,94,20140310
1952,94,20130701
1952,85,20130123
1952,88,20120604
1953,94,20130522
1953,94,20120531
1954,91,20140714
1954,90,20140224
1954,92,20130826
1954,88,20130220
1954,92,20120725
1957,90,20131204
1957,94,20130207
1959,77,20140903
1959,81,20131205
1959,81,20130410
1959,88,20120321
1960,77,20140304
1960,79,20130326
1963,79,20140818
1963,82,20140204
1963,81,20130514
1963,86,20120829
1966,92,20140607
1966,88,20130507
1966,92,20121004
1966,92,20120625
1966,90,20120224
1968,96,20140710
1968,92,20120607
1970,90,20140624
1970,92,20140106
1970,92,20130619
1970,94,20121126
1970,96,20120509
1972,96,20140528
1972,90,20130219
1973,92,20141103
1973,92,20140309
1973,90,20130114
1973,94,20120312
1977,94,20140117
1977,90,20130214
1977,94,20120201
1978,76,20141208
1978,92,20140428
1978,75,20131115
1978,89,20130607
1978,81,20130107
1978,84,20120522
1983,98,20140509
1983,100,20130614
1983,100,20121026
1983,100,20120305
1989,98,20140607
1989,94,20131108
1989,96,20130308
1989,100,20120322
1991,84,20130924
1992,94,20140305
1992,92,20130529
1992,94,20121016
1992,71,20120209
1994,96,20140529
1994,88,20131030
1994,96,20130205
1994,89,20120530
1999,84,20140813
1999,91,20140312
1999,78,20130912
1999,70,20120814
1999,75,20120328
2002,100,20141008
2002,100,20140409
2002,100,20131016
2002,100,20130423
2002,100,20121023
2002,100,20120430
2004,64,20150126
2004,68,20140507
2004,89,20130206
2004,77,20120802
2007,94,20140214
2007,90,20121115
2007,86,20120209
2008,88,20140610
2008,90,20131028
2008,84,20130328
2008,86,20120323
2012,91,20140609
2012,90,20131203
2012,92,20130605
2012,92,20121119
2012,91,20120508
2016,96,20140203
2016,89,20130828
2016,91,20130321
2016,87,20120913
2016,91,20120320
2017,92,20140227
2017,81,20130731
2017,90,20121206
2017,88,20120710
2020,92,20140509
2020,76,20130206
2027,69,20140909
2027,89,20140227
2027,88,20130806
2027,87,20130205
2027,83,20120816
2027,82,20120215
2030,94,20140220
2030,94,20130214
2031,92,20140226
2031,94,20130703
2031,92,20121025
2032,90,20140226
2032,89,20130703
2032,83,20120725
2035,91,20140422
2035,91,20131106
2035,94,20130514
2035,65,20121108
2035,80,20120410
2039,96,20140318
2039,94,20130903
2039,92,20121017
2040,77,20140806
2040,88,20140311
2040,83,20130917
2040,82,20130107
2040,86,20120515
2043,92,20140121
2043,90,20130715
2043,87,20121214
2043,87,20120411
2044,69,20140806
2044,77,20121217
2044,81,20120312
2047,96,20141107
2047,98,20140205
2047,88,20130729
2047,94,20121019
2047,90,20120410
2048,92,20140411
2048,88,20131003
2048,90,20121211
2048,92,20120507
2050,87,20140925
2050,98,20130410
2050,96,20120814
2051,98,20140522
2051,94,20121012
2053,90,20140606
2053,75,20131118
2053,90,20130124
2053,87,20120606
2054,87,20140212
2054,81,20130625
2054,82,20120720
2055,86,20140812
2055,90,20130924
2055,58,20120827
2057,83,20140415
2057,92,20130909
2057,77,20130124
2057,77,20120328
2060,88,20141007
2060,90,20140127
2060,85,20130510
2060,76,20121130
2060,73,20120329
2061,96,20150116
2061,92,20140227
2061,90,20130619
2061,94,20120509
2063,80,20140326
2063,86,20130515
2063,92,20120525
2066,79,20140721
2066,80,20121217
2066,74,20120521
2070,92,20140528
2070,73,20130522
2070,92,20120525
2072,96,20141216
2072,94,20140529
2072,88,20131108
2072,91,20130312
2072,94,20120823
2076,79,20140429
2076,88,20131106
2076,88,20130124
2076,86,20120521
2077,100,20141029
2077,88,20140108
2077,86,20130515
2077,92,20120823
2080,96,20140110
2080,98,20130523
2080,87,20120802
